BestellungID;PosID;ProduktID;SpezLieferAdrID;Menge;Preis
779;1948;96;;3;8
780;1949;30;;3;4
780;1950;48;59;3;4,5
780;1951;66;;3;3
781;1952;4;;8;5
781;1953;23;;3;3
782;1954;91;;8;1,2
782;1955;111;149;6;8
782;1956;4;;3;5
783;1957;76;;3;4
783;1958;97;;6;9
784;1959;45;;3;2
784;1960;67;645;4;3,5
784;1961;89;;4;0,8
785;1962;41;;6;1,2
785;1963;64;;8;4,5
786;1964;19;;3;2
786;1965;43;209;6;2,3
786;1966;67;;3;3,5
787;1967;26;;10;4
787;1968;51;;3;2
788;1969;13;;8;4,5
788;1970;39;419;3;0,8
788;1971;65;;3;4,5
789;1972;31;;3;2
789;1973;58;;6;8
790;1974;27;;3;2
790;1975;55;30;10;5
790;1976;83;;4;0,8
791;1977;56;;3;7
791;1978;85;;2;1
792;1979;61;;3;8
792;1980;91;387;3;1,2
792;1981;121;;3;4
793;1982;101;;10;2
793;1983;5;;3;5
794;1984;115;;8;4,5
794;1985;20;141;8;8
794;1986;52;;3;4
795;1987;39;;3;0,8
795;1988;72;;3;2
796;1989;62;;3;4
796;1990;96;105;3;8
796;1991;3;;3;5
797;1992;124;;3;3
797;1993;32;;4;5
798;1994;29;;3;1,5
798;1995;65;246;6;4,5
798;1996;101;;3;2
799;1997;102;;6;4
799;1998;12;;3;4
800;1999;16;;8;3
800;2000;54;337;3;5
